user_id,user_name,tweet_id,tweet_text,user_mentions,urls,hashtags
31289390,826CHI,559129930773323776,RT @Gerald826CEO: 1 week until @826CHI #scrabbleforcheaters! Our team is now the MINI MEs. Help us raise funds to support programming. http…,"23368776,31289390",http://t.co/vmoP4WVvO3,scrabbleforcheaters
31289390,826CHI,559040493418332160,"Our pals at @CurbsidePress invite you out to @BeautyBarChi AFTER #ScrabbleForCheaters Saturday, Jan. 31st! 6-8pm. http://t.co/mCAE5SPg7j","161198537,135623967",,ScrabbleForCheaters
31289390,826CHI,558829251550785537,RT @Gerald826CEO: Another week until @826CHI #Scrabbleforcheaters2015. Chicago's ED Kendra and I are going to cheat it out! http://t.co/P2B…,"23368776,31289390",http://t.co/P2ByJSsDcH,Scrabbleforcheaters2015
31289390,826CHI,558829230159822848,"RT @travelfarnow: ""The parents were like a joyous mob and cheered us on."" #Curie @826CHI personal essays by 10th graders: speaking truth.","24333449,31289390",,Curie
31289390,826CHI,558829207288307712,"RT @travelfarnow: ""He took me to the most popular place in town, even though his eye is blind."" #Curie @826CHI personal essays by 10th grad…","24333449,31289390",,Curie
31289390,826CHI,558829165529817088,RT @cpodulka: #826CHIForward is kicking off PHASE 2: FURNISH. Read all about it http://t.co/HdHS4KYJlT Can you pitch in to help @826CHI stu…,"66128847,31289390",http://t.co/HdHS4KYJlT,826CHIForward
31289390,826CHI,558828989792653313,"We can't wait either, @JamiePieChi #volunteersuperstar",,,volunteersuperstar
31289390,826CHI,558798874072981504,THANK YOU to #DaveEggers &amp; our myriad supporters who came to our Open House &amp; made our new home possible. Photos! &gt;&gt; http://t.co/mAC87es6bV,,http://t.co/mAC87es6bV,DaveEggers
31289390,826CHI,558630262620160001,Esperanza's not bashful about her cheating tendencies. Check the #ScrabbleForCheaters Cheat Chest to pick your fave! http://t.co/p0SWmsrKuW,,,ScrabbleForCheaters
31289390,826CHI,558455342510514176,"Excited to partner w/ @greatergood_! PLUS, designers from their 
#Chicago office are volunteering w/ our programs! http://t.co/tcVlTQwX8S",178132648,,Chicago
31289390,826CHI,558436468750708738,@ChicagoCLLAW will tear up the Logan Sq. Auditorium on 2/13 to raise $$ for 826CHI! Get tix &gt;&gt; http://t.co/FIlgxDWzdS http://t.co/zzsWr1xnH6,29590652,http://t.co/FIlgxDWzdS,
31289390,826CHI,558071610914377730,Our #826CHIForward web site got a facelift &amp; we're kicking off PHASE 2: FURNISH. Read all about it &gt;&gt; http://t.co/cEb9iDWpQB,,http://t.co/cEb9iDWpQB,826CHIForward
31289390,826CHI,557947594388037633,@TEDxColumbiaChi Thanks for following us!,2878094853,,
31289390,826CHI,557947545910255616,@kathleenpointer Thanks for following us!,17176115,,
31289390,826CHI,557947511047192578,@bdfactsguy Thanks for following us!,2436535886,,
31289390,826CHI,557905484221390850,"#ScrabbleForCheaters: Play a sentient Transformers villain, w/o negative repercussion&gt;&gt; 1/31, http://t.co/NdSbsW2Gfn http://t.co/9vNcKXYUEX",,http://t.co/NdSbsW2Gfn,ScrabbleForCheaters
31289390,826CHI,557534325269217281,NEW CHEAT ALERT! #ScrabbleForCheaters // THE FLOATER: Add a non-connected word anywhere on the board http://t.co/zqgfMgV117,,,ScrabbleForCheaters
31289390,826CHI,557339859191205888,"In honor of #MLK's legacy, 826CHI volunteered at @TurkeyChopGrill alongside @buildOn &amp; #GospelKitchen #MLKDay2015 http://t.co/wFGrKXe99S","2679802742,90195892",,"MLK,GospelKitchen,MLKDay2015"
31289390,826CHI,557312322474352640,"Thanks for joining us, @betsygriebs!",2187319494,,
31289390,826CHI,557312254065278976,@SlideWorksUSA  Thanks for following us!,2784989007,,
31289390,826CHI,557312232217137153,@sarahehbozeman Thanks for following us!,21115686,,
31289390,826CHI,556612241093844992,"Welcome to the 826CHI family, @LZOMalone!",182241110,,
31289390,826CHI,556612157341974529,RT @LZOMalone: Officially an @826CHI volunteer! LMK if you want to join me &amp; inspire #Chicago kids with the written word. Watch: https://t.…,"182241110,31289390",https://t.co/QI4uOofpdH,Chicago
31289390,826CHI,556611975082696705,@singslikeahinge Thanks for following us!,10649622,,
31289390,826CHI,556611952492163073,@maryltabor Thanks for following us!,32902328,,
31289390,826CHI,556611930493050880,@TodayBoxCo Thanks for following us!,2670067160,,
31289390,826CHI,556611876243931136,@carinmaehrtweet Thanks for following us!,2841100281,,
31289390,826CHI,556611855096238081,@sweiss_teach Thanks for following us!,1674452287,,
31289390,826CHI,556611810603069440,RT @Gerald826CEO: Scrabble for Cheaters @826CHI on Jan 31! I'll be there! Support our team with the sad name. http://t.co/P2ByJSsDcH,"23368776,31289390",http://t.co/P2ByJSsDcH,
31289390,826CHI,556611774251036672,@PushPowerPromo Thanks for following us!,227209030,,
31289390,826CHI,556611755095629824,@chandler6617 Thanks for following us!,2815748965,,
31289390,826CHI,556611734270926848,@nicole_a_tesla Thanks for following us!,250922203,,
31289390,826CHI,556611621691617281,@Leo7Franco8G0 Thanks for following us!,2803438318,,
31289390,826CHI,556611556667310081,@BookdropGorge Thanks for following us!,1102409568,,
31289390,826CHI,556611521040879617,@RogersParkMan Thanks for following us!,1354512212,,
31289390,826CHI,556611494050545664,@CivilEats Thanks for following us!,185809250,,
31289390,826CHI,556611474454761472,@Tha__baubIe_ Thanks for following us!,2506796220,,
31289390,826CHI,556557108309942275,RT @Jordansig: Dave Eggers was at @826Chi's open house tonight. He wore a collared button up OVER a sweater. Liked it. http://t.co/6D7yMVpL…,"22123113,31289390",http://t.co/6D7yMVpLJL,
31289390,826CHI,556557039162650624,RT @Black_Column: Fantastic event and wonderful new space designed and built by good friends with Dave Eggers @826CHI http://t.co/BYIkhTl26r,"1517142337,31289390",,
31289390,826CHI,556556993440546817,"Our co-founder #DaveEggers describes 826's ""whimsy, weirdness, openness, togetherness"" at our Open House last night http://t.co/S9VE52GECV",,,DaveEggers
31289390,826CHI,556533972021157890,"Scrabble for Cheaters // THE BLANK: Flip a letter over and make it blank.
2 weeks to go &gt;&gt; http://t.co/NdSbsW2Gfn http://t.co/Nq8xpMAnYk",,http://t.co/NdSbsW2Gfn,
31289390,826CHI,556173318277959680,RT @ArtEdMAT: My last chance to illustrate an @826CHI Field Trip before I start Student Teaching. #826chi #robotfish #4thgrade http://t.co/…,"576565402,31289390",,"826chi,robotfish,4thgrade"
31289390,826CHI,556171275459362816,"#826CHIForward lunch w/ Dave Eggers &amp; the generous, creative folks who've made our #CapitalFund a success. Thank you! http://t.co/OWSh54OYAw",,,"826CHIForward,CapitalFund"
31289390,826CHI,556125164245897217,"@Fearless_Ideas Thanks! We are loving your new logo, by the way!",84493112,,
31289390,826CHI,556125081014124544,RT @WillyNast: .@826CHI is holding an open house tonight. You can tour their brand new facility and meet Dave Eggers. 5-7pm. FREE: https://…,"364628394,31289390",https://t.co/osEB2xcGxQ,
31289390,826CHI,555892285892595714,"We've been book-shelving, windexing &amp; nametagging up a storm. Join our Open House TOMORROW! &gt;&gt;http://t.co/w5D5rdHrH4 http://t.co/vvWKjs9Pu5",,http://t.co/w5D5rdHrH4,
31289390,826CHI,555827671801004033,We're so excited for Swang Gypsy Jazz to play in our new home! Join us tomorrow from 5-7pm. It's free! Listen here &gt;&gt; http://t.co/TEGusLX9c3,,http://t.co/TEGusLX9c3,
31289390,826CHI,555732397481021442,"Thanks so much, @hollyleach, and happy (belated) birthday!",44841220,,
31289390,826CHI,555732309882994688,"RT @hollyleach: I turned 30 today and I'm feeling weird about it. So I made a donation to @826CHI. You can—nay, should!—too: http://t.co/Jm…","44841220,31289390",http://t.co/JmNMfT7Gdn,
31289390,826CHI,555732264009891841,"RT @Paul_Biasco: New @826CHI super secret spy shop....err writing center, now open. Congrats! http://t.co/3FYtv6Ngt0","16189995,31289390",http://t.co/3FYtv6Ngt0,
31289390,826CHI,555732216576507905,"RT @travelfarnow: ""My Aunt Had a Death Grip on My Hand and I Tried Not to Let Go' -- a line from a 10th grader's personal essay @826CHI #Cu…","24333449,31289390",,Curie
31289390,826CHI,555732161710813185,"RT @826National: Join @826CHI for their open house, Friday Jan. 16th to celebrate their new space with the community &amp; 826 Co-founder Dave …","36194365,31289390",,
31289390,826CHI,555006382844305408,Dexter—a bit of a hurricane during tutoring—channels energy into writing. #ScrabbleForCheaters funds support this! http://t.co/c3Ep5SVQBQ,,,ScrabbleForCheaters
31289390,826CHI,554007373728473088,Team @GenslerOnCities is hard at work mural-ing our flexible classroom space this afternoon! #ProBonoPaintingParty http://t.co/ha8GP1qsv5,41648873,,ProBonoPaintingParty
31289390,826CHI,553590782196580352,@PROLooksChi Thanks for following us!,246587969,,
31289390,826CHI,553590711711330306,@_chatterjie Thanks for following us!,2185925188,,
31289390,826CHI,553590663007055873,@kellyknight Thanks for following us!,17810635,,
31289390,826CHI,553590630975160320,"RT @gapersblock: A Big Month at @826CHI, including a Dave Eggers visit: http://t.co/LNE7p3NTuO","13370462,31289390",http://t.co/LNE7p3NTuO,
31289390,826CHI,553590595071930368,@PresidentLies Thanks for following us!,2963342601,,
31289390,826CHI,553590550947852289,@GenevieveBook Thanks for following us!,1281933482,,
31289390,826CHI,553590503371845632,@WhoKnewMusical Thanks for following us!,2893261701,,
31289390,826CHI,553590464075399168,@Mini_Stories Thanks for following us! #WeMissYou,158336842,,WeMissYou
31289390,826CHI,553589082966597632,Fri 2/13: LeagueOfLadyArmWrestlers (@ChicagoCLLAW) match to benefit @SideshowTheatre &amp; 826CHI! http://t.co/Lbm13CDDm6 http://t.co/YrDCD06p4i,"29590652,43927721",http://t.co/Lbm13CDDm6,
31289390,826CHI,553196939517251585,"Form a team. Fundraise and buy ""cheats."" Annihilate the competition. Wash, rinse, repeat &gt;&gt; http://t.co/NdSbsW2Gfn http://t.co/jipVFz0eFm",,http://t.co/NdSbsW2Gfn,
31289390,826CHI,552988908158746625,@conleywouters Thanks for following us!,2903994139,,
31289390,826CHI,552988886633549825,@PROLooksChi Thanks for following us!,246587969,,
31289390,826CHI,552988858317832192,@ValentinaK_edu Thanks for following us!,790133162,,
31289390,826CHI,552988792404324352,@_chatterjie Thanks for following us!,2185925188,,
31289390,826CHI,552988769125556225,@Bucketoblood Thanks for following us!,2582840302,,
31289390,826CHI,552988743242878976,@GetLitPoet Thanks for following us!,51176421,,
31289390,826CHI,552987968143888385,#CPS cancelled school Thurs 1/8. 826CHI programs are also cancelled; the New Volunteer Orientation will be rescheduled. Stay warm! #Chiberia,,,"CPS,Chiberia"
31289390,826CHI,552863498355490816,"BEHOLD, a glass door separating the writing lab from aux classrm—thanks to our BOD, anonymous donor &amp; @SlidingDoorCo! http://t.co/CN1A3dZAXM",40075524,,
31289390,826CHI,552601157328457728,The weather is miserable &amp; #volunteer numbers are low—#hotcoffee c/o of @Peets_Tweets to all who brave the elements! http://t.co/dfcFTPsTU4,3180070124,,"volunteer,hotcoffee"
31289390,826CHI,552593145125679104,@ElephantRockBks Thanks for following us!,2800517266,,
31289390,826CHI,552539806820216833,@MattSudman Thanks for following us!,1138640616,,
31289390,826CHI,552517467935764480,"Congrats to Professor Platypus, our December #SpyOfTheMonth! Read his file &gt;&gt; http://t.co/0ikR5BX1It http://t.co/w3shTdtDRJ",,http://t.co/0ikR5BX1It,SpyOfTheMonth
31289390,826CHI,552213551604322304,RT @ChiWritersConf: Need some help kicking off the New Year? Join us at @826CHI on Jan. 8 and we'll help you revise and submit your work! h…,"465945184,31289390",http://t.co/E7ZSQwBY2S,
31289390,826CHI,552213500081491969,Join us Fri 1/16 for an #OpenHouse celebration of our 10th year—w/ special guest Dave Eggers http://t.co/hn9ClNvKvG http://t.co/iJBE5ZGdn7,,http://t.co/hn9ClNvKvG,OpenHouse
31289390,826CHI,552198622562230272,@LeighEdits Thanks for following us!,2327894562,,
31289390,826CHI,552198599497752576,@pedagogicalarts Thanks for following us!,230878877,,
31289390,826CHI,552198581294481408,@TheLadiesObvi Thanks for following us!,2305445976,,
31289390,826CHI,552198555885391873,"@RightWaySigns Thanks for following us, and thanks for painting our BEAUTIFUL new sign!",497231012,,
31289390,826CHI,552198480882835457,"RT @RightWaySigns: @826CHI @tqvinn @AgentSupply thanks for having us today, fun project! #signpainting #Chicago http://t.co/6kKrLuDewj","497231012,31289390,28496225,69069166",,"signpainting,Chicago"
31289390,826CHI,552198419461443584,@rorytrillmore Thanks for following us!,704712052481396740,,
31289390,826CHI,552198397500071936,@TalentCulture Thanks for following us!,21213658,,
31289390,826CHI,552198343414517760,@SteveGutzler Thanks for following us!,96564060,,
31289390,826CHI,552198324036837376,@thetweetofemma Thanks for following us!,518266647,,
31289390,826CHI,552198292491489280,RT @GreenSugar: Support efforts to develop creativity in kids. It's writing that helps their brains and helps our future. http://t.co/2CqYS…,"19747264,31289390",http://t.co/2CqYSQ5mNe,
31289390,826CHI,552198256458235906,@SocialInChicago Thanks for following us!,459586511,,
31289390,826CHI,552198229119750147,@LaCasaNorte Thanks for following us!,39575083,,
31289390,826CHI,552198201173114881,@AbrarMalik16 Thanks for following us!,1684717850,,
31289390,826CHI,552198178301558784,@MarwenArts Thanks for following us!,1577913662,,
31289390,826CHI,552198139172880384,@Jessie_Stewart_ Thanks for following us!,277755304,,
31289390,826CHI,552198104150446080,@AshvBoyd Thanks for following us!,,,
31289390,826CHI,552187573867913217,@TheArtfulEaters Thanks for following us!,,,
31289390,826CHI,552187550233006080,@julieciaramella Thanks for following us! We're excited to meet you this week #volunteering,24238192,,volunteering
31289390,826CHI,552187421409173504,@guildLITcomplex Thanks for following us!,305019034,,
31289390,826CHI,552187395769393154,"RT @ChiWritersConf: Big plans for this year? Tweet at us! #WritersResolutions! Help them stick at our ""Be Prepared"" workshop at @826CHI htt…","465945184,31289390",http://t.co/65FAJ6Ett8,WritersResolutions
31289390,826CHI,552187299392659457,@AlbaMachado_ Thanks for following us!,2800400329,,
31289390,826CHI,552109785726717952,"#ScrabbleForCheaters THE ALSORANS: Add Q, Z, and X to any word.
 The cheat is on &gt;&gt; http://t.co/NdSbsW2Gfn http://t.co/c4xbYAXuvp",,http://t.co/NdSbsW2Gfn,ScrabbleForCheaters
31289390,826CHI,551030464937353217,Thanks to reporters @d_holli &amp; @bellwak for teaching @CurieMetroHS students about creative strong narratives! Excited for this #YABP project,"255616143,15777758,2210792154",,YABP
31289390,826CHI,550340657382830081,Our favorite #Top10TenWords doubles as encouragement for the new year—Always follow what you are discovering. http://t.co/mf1W1qcUzy,,,Top10TenWords
31289390,826CHI,550310445446221826,"#2: 13 years old and already so, so smooth. #Top10TenWords http://t.co/pzfh3rxyx4",,,Top10TenWords
31289390,826CHI,550052505300639746,#3: Beautiful #poetry from a Youth Advisory Board student. #Top10TenWords #YAB http://t.co/KYshTaXMsE,,,"poetry,Top10TenWords,YAB"
31289390,826CHI,549932943058018305,"At 826, Mia writes horror fiction w/ her fave tutor. Contributions to #ScrabbleForCheaters make this magic possible! http://t.co/KrZyq2eAY9",,,ScrabbleForCheaters
31289390,826CHI,549585668746133505,"#4: ""It's nowhere but your head."" #Top10TenWords http://t.co/AP1YHjY9yL",,,Top10TenWords
31289390,826CHI,549224536617398272,#5: Middle school logic. We approve. #Top10TenWords http://t.co/RPaMOvMTrb,,,Top10TenWords
31289390,826CHI,548860911813816320,#6: As good a strategy as any. #Top10TenWords http://t.co/o7UQoCTdoy,,,Top10TenWords
31289390,826CHI,548592269188538368,RT @tqvinn: I’m finally able to share the logo I designed for the Gatorade 50th Anniversary campaign that launched yesterday. http://t.co/W…,28496225,http://t.co/WoF6G1irsr,
31289390,826CHI,548592167392800768,@TalentCulture Thanks for following us!,21213658,,
31289390,826CHI,548592130201894913,@SeeTheRoses Thanks for following us!,2379700903,,
31289390,826CHI,548592095103963136,@SteveGutzler Thanks for following us!,96564060,,
31289390,826CHI,548591588478177281,"#ScrabbleForCheaters THE KOSHKA: Play a word in any non-English language.
Deets on cheats &gt;&gt; http://t.co/Xr4b9BlXJX http://t.co/DUag5aljJV",,http://t.co/Xr4b9BlXJX,ScrabbleForCheaters
31289390,826CHI,548498502272036865,#7: ROAR! #Top10TenWords http://t.co/kwpOiWv42Q,,,Top10TenWords
31289390,826CHI,548136112997163008,#8: We hope Edgar's words are reminiscent of your #holiday festivities! #Top10TenWords http://t.co/6VlIBLcvUR,,,"holiday,Top10TenWords"
31289390,826CHI,547814546195230720,RT @chibookreview: It's not too late to make 2014 donations! Consider some of these places @826CHI @OpenBooks @LiteracyChicago @PoetryFound…,"1155411236,31289390,15632949,43378742,52758588,305019034",,
31289390,826CHI,547814528419774466,"RT @tqvinn: The signage I designed for @826CHI &amp; @AgentSupply is finally up! Still a lot to do overall, but it’s a start.
http://t.co/ADr55…","28496225,31289390,69069166",http://t.co/ADr55G82u3,
31289390,826CHI,547814484991959040,RT @caffnglttr: Merry Christmas Eve! Make sure to grab a cup of coffee @Peets_Tweets and support @826CHI with your purchase!,"2837476672,3180070124,31289390",,
31289390,826CHI,547788839981293568,"#9: An ideal ending for any story, and also for real life. #Top10TenWords #superhero http://t.co/eErczCQ68p",,,"Top10TenWords,superhero"
31289390,826CHI,547422656497057794,Number 10 on our #Top10TenWords of student-writing from 2014 http://t.co/JUTE4FsEDC,,,Top10TenWords
31289390,826CHI,547420917437976576,"Joining the chorus of year-end #Top10 lists, here are our 10 favorite, 10-word snippets of student writing from 2014 &gt;&gt; #Top10TenWords",,,"Top10,Top10TenWords"
31289390,826CHI,547160961132412928,"Jetting to Japan or hopping a train to Taiwan, the savviest spies stock up on travel essentials at @AgentSupply! http://t.co/pPBWk82qIT",69069166,,
31289390,826CHI,547025026600300545,"#ScrabbleForCheaters. Good game,great cause&amp; all the QXBMFKPs &amp; KATNISSes you ever wanted to lay on a #Scrabble board http://t.co/QYYgoTQht1",,,"ScrabbleForCheaters,Scrabble"
31289390,826CHI,546740571982032897,Our cover's been blown! Thanks @tqvinn for the gorgeous design and @RightWaySigns for painting! (cc: @AgentSupply) http://t.co/SrYO4rOuu1,"28496225,497231012,69069166",,
31289390,826CHI,546739876520267776,@pedagogicalarts Thanks for following us!,230878877,,
31289390,826CHI,546739855733325824,@TheLadiesObvi Thanks for following us!,2305445976,,
31289390,826CHI,546723079578087424,December at 826CHI: A frenzy of anticipation and celebration &gt;&gt; http://t.co/1rf4yyFo0P http://t.co/zOETmrOIiu,,http://t.co/1rf4yyFo0P,
31289390,826CHI,546335488525611008,"All-new hats, shirts, fanny packs now at @AgentSupply! Not available for purchase: Sass. #ShowYourAllegiance http://t.co/W8frWH183P",69069166,,ShowYourAllegiance
31289390,826CHI,546074531690205184,RT @urbnexplorer: 'tis the season for giving! consider a gift to @826CHI &amp; our other chartiable @chicagoist staff picks this holiday: http:…,"188896735,31289390,5654712",http://t.co/9sduYAp1qQ,
31289390,826CHI,546074507799429123,RT @caffnglttr: Another reason to get your coffee @Peets_Tweets thanks for supporting @826CHI http://t.co/rtO8MxsJ6s,"2837476672,3180070124,31289390",,
31289390,826CHI,546074455584559104,@SuspendedCofees Thanks for following us!,1324516394,,
31289390,826CHI,546074433463791616,@LeighEdits Thanks for following us!,2327894562,,
31289390,826CHI,546074410617409536,@pedagogicalarts Thanks for following us!,230878877,,
31289390,826CHI,546073800391946240,"Join 826CHI staff, board &amp; co-founder Dave Eggers in our new home as we celebrate our 10th year! Friday 1/16, 5pm http://t.co/I1LQhwwx78",,,
31289390,826CHI,546037265881784320,"'Tis the season for shoutouts from local news sites! Thanks, @chicagoist! &gt;&gt; http://t.co/8z3lPbdLSw",5654712,http://t.co/8z3lPbdLSw,
31289390,826CHI,545892605091774466,We totes have totes! Available at the @AgentSupply...#sorry http://t.co/cfYnTKKtwL,69069166,,sorry
31289390,826CHI,545690876958494720,@MerylWilliams Thanks for following us!,2445658794,,
31289390,826CHI,545689595179200513,@zkatz10 Thanks for following us!,59681998,,
31289390,826CHI,545689569946271744,@BreadBoiFoe Thanks for following us!,406874160,,
31289390,826CHI,545689520923234304,@jefffleischer Thanks for following us!,103115331,,
31289390,826CHI,545689413867827200,@ThisRunningLife Thanks for following us!,17622211,,
31289390,826CHI,545689380258844672,@TJHuntley Thanks for following us!,23181999,,
31289390,826CHI,545689339146276864,"RT @greatergood_: #forwardsinfourwords Less talk, more action. @826CHI","178132648,31289390",,forwardsinfourwords
31289390,826CHI,545689321656033281,"RT @826National: A bit of wisdom from one of our young writers: ""Tutus make everything better."" --Renata R., student @826CHI&gt;&gt;http://t.co/n…","36194365,31289390",http://t.co/nE065ehATY,
31289390,826CHI,545689284729393152,Thanks to @ChicagoNewscast for including us among a list of local nonprofits worth supporting this holiday season! &gt;&gt; http://t.co/92KU2yzl39,2828536745,http://t.co/92KU2yzl39,
31289390,826CHI,545581775183822849,"Happy, happy holidays to you and yours, from the 826CHI family! #monocle http://t.co/B64ttEZzg2",,,monocle
31289390,826CHI,545213124219904000,"Remember to practice Kitchen Counter-Intelligence w/ undercover utensils&amp; covert cleaning supplies, at @AgentSupply! http://t.co/qsz6pv2ITA",69069166,,
31289390,826CHI,544982824483172354,"#ScrabbleForCheaters THE NON-CON // Buy a vowel.

Register today! Proceeds benefit 826CHI &gt;&gt; http://t.co/NdSbsW2Gfn http://t.co/yNfVLvjmi7",,http://t.co/NdSbsW2Gfn,ScrabbleForCheaters
31289390,826CHI,544684624434044928,#ShowYourAllegiance this holiday season w/ all-new 826CHI merch! Available now at our @AgentSupply. http://t.co/4XFK1AnlJo,69069166,,ShowYourAllegiance
31289390,826CHI,544643979028230144,@AmazingMagic Thanks for following us!,21033124,,
31289390,826CHI,544643954437001216,@MargaretPaulson Thanks for following us!,2826749131,,
31289390,826CHI,544643934677647360,@PatriciaAMcNair Thanks for following us!,299245243,,
31289390,826CHI,544643883612008449,@colcasey Thanks for following us!,23833223,,
31289390,826CHI,544643859847065600,@megankirb Thanks for following us!,18292555,,
31289390,826CHI,544643837042626560,@LILBTHEBASEDGOD Thanks for following us!,37836873,,
31289390,826CHI,544643798450851840,@zkatz10 Thanks for following us!,59681998,,
31289390,826CHI,544640209493954560,Celebrating a semester's work well done w/ our amazing interns—thanks for your commitment and relentless enthusiasm! http://t.co/ZoTvwIz7gi,,,
31289390,826CHI,544530570697801728,RT @UNICEF: Huge congratulations to #Malala on becoming the youngest person ever to collect the #NobelPeacePrize! http://t.co/eYY2fdEAlx,33933259,,"Malala,NobelPeacePrize"
31289390,826CHI,544482052288962561,Don't put off your holiday shopping -- only 10 days left to donate to 826CHI when you make an in-store purchase at @colehaan!,36451558,,
31289390,826CHI,542802231733391361,"We release ""Land of Amazing Things"" TMRW w/ tutoring students. Join us for a feast/reading! &gt;&gt; http://t.co/DUTPa3jOaK http://t.co/0PBstscbB6",,http://t.co/DUTPa3jOaK,
31289390,826CHI,542747520007675907,RT @826National: Join @826CHI for a potluck &amp; student reading tomorrow as they celebrate the first book release in their new home!&gt;&gt;http://…,"36194365,31289390",http://t.co/U6HnYeSEet,
31289390,826CHI,542747473983590400,@verdeL3C Thanks for following us!,158489199,,
31289390,826CHI,542747369318924289,"An actual customer just called to see if we do, indeed, sell grappling hooks in our @AgentSupply. The answer is yes. #lifeofaspy #spystuff",69069166,,"lifeofaspy,spystuff"
31289390,826CHI,542685174350086144,Daniel loves video games...AND getting homework done at 826. #ScrabbleForCheaters funds support our tutoring program! http://t.co/w03MQTdFVT,,,ScrabbleForCheaters
31289390,826CHI,542449029120917504,@beast_w4ck Thanks for following us!,2307904507,,
31289390,826CHI,542448660697452545,"""Serve, strive &amp; never yield. Eat breakfast if you can."" More wisdom from our #SpyOfTheMonth&gt;&gt; http://t.co/DgXKjel2cZ http://t.co/yDE5y3aBqU",,http://t.co/DgXKjel2cZ,SpyOfTheMonth
31289390,826CHI,542435469707837441,@WriteSomethi_ng Thanks for following us!,,,
31289390,826CHI,542396541730701312,@rolliwrites Thanks for following us!,56810175,,
31289390,826CHI,542396509090619395,@CindyWatters Thanks for following us!,353861234,,
31289390,826CHI,542395533222879232,RT @kacrick: Shimer students are @826CHI volunteers-- two different organizations that are changing education! http://t.co/POVeAxSFjM #best…,"15399442,31289390",http://t.co/POVeAxSFjM,bestworstcollege
31289390,826CHI,542395294994800640,RT @somestarstuff: and @826CHI is coming together so colorfully 💕 http://t.co/Zl1x44L252,"894637736,31289390",,
31289390,826CHI,542393957724876801,Write some good into the world with @WriteSomethi_ng! Every sentence you add to the story supports @826boston &gt;&gt; http://t.co/JsoRqHkZxZ,43887507,http://t.co/JsoRqHkZxZ,
31289390,826CHI,542307697165471744,Shop at Chicagoland @colehaan stores through Dec 27 and simultaneously support 826CHI's programs for under-resourced students!,36451558,,
31289390,826CHI,541998535047401472,@pantypunkparty  Thanks for following us!,436309662,,
31289390,826CHI,541998510418427904,@bobzatch  Thanks for following us!,9060452,,
31289390,826CHI,541998485990801408,@unagicat  Thanks for following us!,23962262,,
31289390,826CHI,541998465803624451,@NewHireJobs  Thanks for following us!,351141709,,
31289390,826CHI,541998444085522434,@HSWICKERPARK  Thanks for following us!,186521141,,
31289390,826CHI,541998403895701506,RT @whatthefidd: I think of my @826CHI fanny pack from @AgentSupply as my spy utility belt while I make @th0ughtcr1me books for @ChicagoBoo…,"171800028,31289390,69069166,2293821636,1908785821",,notsorry
31289390,826CHI,541998380642500608,RT @Chicagoist: Registration Now Open For Scrabble For Cheaters Fundraiser At @826CHI http://t.co/neLAI72FN5,"5654712,31289390",http://t.co/neLAI72FN5,
31289390,826CHI,541998187733872640,@PaxVillageVoice  Thanks for following us!,21440866,,
31289390,826CHI,541998160705765376,@nerdpicker Thanks for following us!,271452942,,
31289390,826CHI,541998105013784576,"@flowers4dreams We can't make this particular deadline, but would love to know about future opportunities!",480621230,,
31289390,826CHI,541997829607403521,RT @ArtEdMAT: Maps of imaginary lands from stories written by students in the new @826CHI chapbook! http://t.co/r0g8UAnzeF,"576565402,31289390",,
31289390,826CHI,541355183259652097,An in-depth @WSJ article about our co-founder—and wearer of many hats—Dave Eggers &gt;&gt; http://t.co/KyMpPzhwdC,3108351,http://t.co/KyMpPzhwdC,
31289390,826CHI,541280921861636096,"#ScrabbleForCheaters THE SWAP // Trade a letter

Register today! All proceeds support 826 &gt;&gt; http://t.co/NdSbsW2Gfn http://t.co/riAVDc4lJ0",,http://t.co/NdSbsW2Gfn,ScrabbleForCheaters
31289390,826CHI,541080579341811712,RT @ChiWritersConf: Tonight's panel at @826CHI w @thedissolve http://t.co/Ypjmtb9eBx,"465945184,31289390,1375643814",,
31289390,826CHI,540991531394408451,"Head to @Schubas 12/19 for #ChicagoCallingXI, w/ local Clash cover band #LondonCalling! Proceeds to benefit 826CHI &gt;&gt; http://t.co/49OKsf2tBT",16910900,http://t.co/49OKsf2tBT,"ChicagoCallingXI,LondonCalling"
31289390,826CHI,540594133141028864,"@TracyWoodley Thanks for the shoutout, Tracy!",281592400,,
31289390,826CHI,540594078682198016,"RT @TracyWoodley: Even if you missed #GivingTuesday, I urge you to donate today to @826CHI— an awesome organization that helps Chicago stud…","281592400,31289390",,GivingTuesday
31289390,826CHI,540593968317472768,RT @ArtEdMAT: It's been a while since I've illustrated an @826CHI workshop. Good to be back. #storiesbythirdgraders http://t.co/TffYPXyX4b,"576565402,31289390",,storiesbythirdgraders
31289390,826CHI,540593921412583426,"Donors respond to our Annual Appeal writing prompt: What's growing up mean to you, in 4 words? #ForwardsInFourWords http://t.co/FCTTJKaTZ3",,,ForwardsInFourWords
31289390,826CHI,540593859412361218,"Donors respond to our Annual Appeal writing prompt: What's growing up mean to you, in 4 words? #ForwardsInFourWords http://t.co/uVfg58TgOv",,,ForwardsInFourWords
31289390,826CHI,540547130952523776,"""What are some things that can go wrong in a story?"" 

""You lose something."" 
""You get hurt."" 
""Aliens!""

#FieldTrips http://t.co/QoJYbR9gNo",,,FieldTrips
